DistrictName,TehsilName,UCName,VisitDate,RefCode,SchoolName,SchoolMauza,SchoolAddress,PhoneNumber,TotalAreaKanal,TotalAreaMarla,GPS_North,GPS_East,EstablishmentYear,SchoolLocation,SchoolLevel,SchoolGender,RegistrationStatus,RegistrationNo,BISEAffiliated,BISEName,SchoolCategory,School Category,MediumOfInstruction,NoOfClassRooms,Fac_DrinkingWater,Fac_BoundaryWall,Fac_Electricity,Fac_Toilet,Fac_StaffRoom,Fac_PlayGround,Fac_UPSGenerator,Fac_MultipurposeHall,Fac_OfficeComputer,Fac_ComputerLab,Fac_ScienceLab,Fac_Library,Fac_Transport,Fac_Hostel,BuildingOwnership,Enrolment_PN_Boys,Enrolment_PN_Girls,Enrolment_NU_Boys,Enrolment_NU_Girls,Enrolment_PR_Boys,Enrolment_PR_Girls,Enrolment_01_Boys,Enrolment_01_Girls,Enrolment_02_Boys,Enrolment_02_Girls,Enrolment_03_Boys,Enrolment_03_Girls,Enrolment_04_Boys,Enrolment_04_Girls,Enrolment_05_Boys,Enrolment_05_Girls,Enrolment_06_Boys,Enrolment_06_Girls,Enrolment_07_Boys,Enrolment_07_Girls,Enrolment_08_Boys,Enrolment_08_Girls,Enrolment_09S_Boys,Enrolment_09A_Boys,Enrolment_09S_Girls,Enrolment_09A_Girls,Enrolment_10S_Boys,Enrolment_10A_Boys,Enrolment_10S_Girls,Enrolment_10A_Girls,Enrolment_11S_Boys,Enrolment_11A_Boys,Enrolment_11S_Girls,Enrolment_11A_Girls,Enrolment_12S_Boys,Enrolment_12A_Boys,Enrolment_12S_Girls,Enrolment_12A_Girls,Enrolment_OLS_Boys,Enrolment_OLA_Boys,Enrolment_OLS_Girls,Enrolment_OLA_Girls,Enrolment_ALS_Boys,Enrolment_ALA_Boys,Enrolment_ALS_Girls,Enrolment_ALA_Girls,TeachingStaffMale,TeachingStaffFemale,NonTeachingStaffMale,NonTeachingStaffFemale,MultiGradeClassesClubbed,TextBooksUsed,TextBooksOtherName,Teachers_FAFSC_Male,Teachers_FAFSC_Female,Teachers_BABSC_Male,Teachers_BABSC_Female,Teachers_MAMSC_Male,Teachers_MAMSC_Female,EnumeratorID,EnumeratorName
MULTAN,MULTAN CITY,GULGASHT COLONY,16-Nov-16,36191485,FATIMA SCHOOL SYSTEM,GULGASHT,79-A SULTANA ABAD MULTAN,3009639860,1,6,30.218986,71.4694945,2016,Urban,High,Both,UnderProcess,,No,,22,Private Un-Registered,English,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Rented,8,4,2,2,,4,6,2,5,2,,3,2,1,4,2,4,1,10,3,,,30,,9,,9,,2,,,,,,,,,,,,,,,,,,5,11,2,3,,PCTB,,1,2,,,4,9,361303,Khalid Javed
MULTAN,MULTAN SADAR,BHAKAR ARBI,19-Nov-16,36191493,NEW WAY EDUCATION SCHOOL,BASTI KHUDA DAD,Ward No. 10 St. No. 2,3007597520,1,,30.1607105,71.4088117,2006,Urban,Middle,Both,UnderProcess,,No,,22,Private Un-Registered,English,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Rented,12,15,7,9,6,5,10,9,8,8,5,6,3,9,2,8,2,1,2,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1,"(Class 4,5 & Class 7,8)",Others,(Kids),,6,,3,,,361102,Aftab Ahmed
KHANEWAL,KABIRWALA,JODH PUR,19-Nov-16,36491313,THE MARIT BASE PUBLIC SCHOOL ,JHODH PUR,JODH PUR,3454638185,3,6,30.496533,71.9338022,2008,Rural,Middle,Both,Registered,457,No,,21,Private Registered,English,18,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Rented,,,30,30,20,18,10,12,10,11,15,13,17,10,15,12,10,12,15,4,22,8,,,,,,,,,,,,,,,,,,,,,,,,,5,9,1,1,,Others,TELICAM,,2,4,5,1,2,364103,Nadeem Akhtar
VEHARI,BUREWALA,175 EB,19-Nov-16,36391307,MADINA PUBLIC  SCHOOL  367 EB,CHAK N O. 367 EB,CHAK N O. 367 EB TEHSIL BUREWALA DISTT VEHARI,3454997497,1,,30.27467251,72.81377792,2016,Rural,Middle,Both,UnderProcess,,No,,31,Punjab Education Foundation (PEF),Mixed,7,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Owned,,,39,20,5,4,3,4,1,5,2,7,1,9,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,N/A,PCTB,,,,,4,,,363102,Abrar Hussain
MULTAN,MULTAN SADAR,NAWAB PUR,19-Nov-16,36191496,MODERN INFORMATICS SCHOOL SYSTEM NAWAB PUR,NAW\,HASSAN TOWN NAWAB PUR,3039270050,,14,30.2870262,71.4758512,2015,Rural,Middle,Both,NotRegistered,,No,,21,Private Registered,Mixed,5,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Rented,41,14,15,6,15,4,16,6,15,5,12,4,9,3,5,3,,,,,9,6,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,,,PCTB,,2,3,1,1,2,1,361110,Muhammad Nawaz
MULTAN,MULTAN CITY,WRITER COLONY,19-Nov-16,36191497,ARFA SCIENCE SCHOOL MULTAN,N/A,WRITER COLONY,3018737167,1,,30.20286,71.502365,2009,Urban,High,Boys,NotRegistered,,Yes,BISE Multan,21,Private Registered,Mixed,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Rented,,,15,,20,,30,,26,,25,,24,,27,,25,,18,,40,,35,,,,39,,,,,,,,,,,,,,,,,,,,12,6,2,1,,PCTB,,,,6,4,6,2,361304,Zafar Iqbal
MULTAN,MULTAN CITY,SHAH BRING,19-Nov-16,36191498,JINNAH IDEAL PUBLIC SCHOOL ,TAHLI,TAHLI BRING SHAH,N/A,,18,30.1873305,71.4724471,1980,Urban,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Rented,,,,,10,15,35,15,9,21,13,14,7,8,15,15,27,13,15,17,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,1,,PCTB,,,,,12,,,361305,Muhammad Tahir
MULTAN,MULTAN SADAR,CHAK 5/F,19-Nov-16,36191500,AL SIDDEEQ PUBLIC SCHOOL PUL MATAY WALI,1 FAIZ,PULL MATAY WALI,3077448980,,10,29.9956918,71.5058103,2013,Rural,High,Both,Registered,2488,No,,21,Private Registered,Urdu,8,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Rented,,,33,12,24,29,31,27,55,25,36,22,18,10,19,21,10,5,10,10,7,6,5,,,,5,,,,,,,,,,,,,,,,,,,,2,12,2,1,,PCTB,,,9,1,2,1,1,361114,Muhammad Nasrullah
KHANEWAL,KABIRWALA,JODH PUR,19-Nov-16,36491315,ALLAMA IQBAL ENGLISH MODEL MIDDLE SCHOOL ,JODHPUR,JODH PUR,3447596816,,16,30.488673,71.9438962,2001,Rural,Middle,Both,Registered,171,No,,21,Private Registered,Mixed,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Owned,,,7,6,6,4,6,3,8,3,5,4,4,2,5,3,6,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,1,NURSERY & PREP; 6 & 7,PCTB,,,9,1,,1,,364103,Nadeem Akhtar
MULTAN,MULTAN CITY,ASHRAF COLONY,19-Nov-16,36191503,ISLAMIC MODEL HIGH SCHOOL,TARAF DAIRA,ALHARAM COLONY,3006305318,1,,30.1405496,71.4590121,2000,Urban,High,Both,Registered,4499EE,No,,21,Private Registered,English,10,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Owned,6,8,6,9,7,3,3,4,3,4,4,6,,2,4,2,,3,,2,,10,,,,1,,,,2,,,,,,,,,,,,,,,,,1,9,1,1,,PCTB,,,3,,5,1,1,361305,Muhammad Tahir
VEHARI,BUREWALA,305/EB,19-Nov-16,36391312,GIRLS PRIMARY SCHOOL 305 EB,,"CHAK NO. 305/E.B, TEHSIL BUREWALA DISTRICT VEHARI",3069612375,1,,30.0958674,72.8012403,2016,Rural,Primary,Both,NotRegistered,,No,,31,Punjab Education Foundation (PEF),Urdu,10,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Rent Free,,,31,25,,,9,14,6,7,4,9,6,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,NUR-1,PCTB,,,1,,1,,2,363105,Muammad Shahbaz
MULTAN,MULTAN CITY,MOHALLA KOMANGRAN,19-Nov-16,36191508,STAR JUNIOR MODEL SCHOOL,N/A,ALONG DEHLI GATE,3007331195,,15,30.20481667,71.50222667,1986,Urban,Middle,Both,Registered,164,No,,31,Punjab Education Foundation (PEF),Urdu,23,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Owned,,,35,35,37,33,55,50,52,61,48,45,27,33,38,32,14,16,22,28,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,26,,3,,PCTB,,,20,,5,,1,361304,Zafar Iqbal
MULTAN,SHUJA ABAD,GAJJU HATTA,19-Nov-16,36191509,QUIAD E MILLAT PUBLIC SCHOOL CHAK WARIS ABAD,GAJJU HATTA,CHAK WARIS ABAD,3085616050,,10,29.8775307,71.3064715,2011,Rural,Middle,Both,NotRegistered,,No,,31,Punjab Education Foundation (PEF),Urdu,7,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Owned,,,20,7,14,12,6,7,7,7,11,11,9,8,9,4,4,4,6,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,PCTB,,,8,1,,,,361206,M.Shehzad
KHANEWAL,KABIRWALA,JODH PUR,19-Nov-16,36491316,THE RIMS HIGH  SCHOOL ,JODHPUR,JODH PUR,3457299322,,17,30.4912332,71.9459464,2010,Rural,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Rented,26,10,25,5,21,4,20,5,15,2,20,2,18,,9,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1,6-May,Others,TAJ MODERN,,3,,5,,,364103,Nadeem Akhtar
MULTAN,MULTAN CITY,MOHALLA KOMANGRAN,19-Nov-16,36191515,STAR HIGH SCHOOL,STREET KOMANGRAN,I/S HUSSAIN AGALS MULTAN,3006309344,2,5,30.19203167,71.47784667,1982,Urban,Primary,Both,Registered,362,No,,21,Private Registered,Urdu,20,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Owned,14,15,28,24,31,28,33,22,16,13,30,24,19,19,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1,1,,PCTB,,,13,,4,,,361304,Zafar Iqbal
VEHARI,BUREWALA,305/EB,19-Nov-16,36391314,THE MUSLIM EDUCATION SYSTEM 307 EB,,CHAK NO. 307/E.B TEHSIL BUREWALA DISTRICT VEHARI,3452953097,1,,30.0667587,72.7470223,2016,Rural,Middle,Both,UnderProcess,,No,,22,Private Un-Registered,Mixed,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Owned,10,14,20,13,18,8,10,10,4,7,5,2,2,8,1,1,3,2,2,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,,PREP-1; 2-3; 7-8,PCTB,,,,,4,1,1,363105,Muammad Shahbaz
MULTAN,MULTAN SADAR,CHAK 5/F,19-Nov-16,36191517,SAKHI ZAIN -UL-ABIDEEN SARWAR SHAH KOT,SARWAR SHAH KOT,BAST SARWAR SHAH KOT,3027323557,1,10,30.0049075,71.4924547,2000,Rural,Middle,Both,Registered,1725,No,,31,Punjab Education Foundation (PEF),Urdu,30,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Owned,,,58,33,57,39,71,48,88,37,61,35,43,20,27,17,28,19,30,20,10,5,,,,,,,,,,,,,,,,,,,,,,,,,12,17,3,,,PCTB,,6,16,4,1,2,,361114,Muhammad Nasrullah
MULTAN,MULTAN SADAR,JHAKAR PUR,19-Nov-16,36191520,GOVT. SPECIAL EDUCATION CENTER,JHAKAR PUR,"Sher Shah Road, Multan",614420779,1,10,30.1438832,71.378088,2012,Urban,Primary,Both,Registered,Govt,No,,17,Special Education Public,English,5,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Rented,,,28,30,8,12,7,9,,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,1,,PCTB,,,,,,1,7,361102,Aftab Ahmed
VEHARI,BUREWALA,499 EB,19-Nov-16,36391319,BRILLIANT MIDDLE SCHOOL 503 / EB,CHAK NO. 503/EB,CHAK NO. 503/EB BUREWALA DISTT VEHARI,3453316770,,15,30.2483986,72.6201969,2009,Rural,Middle,Both,Registered,482/EDO,No,,21,Private Registered,Urdu,12,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Rented,7,11,8,10,7,11,3,11,6,9,9,5,4,8,11,4,13,2,5,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,3,9,1,1,N/A,PCTB,,,2,1,3,2,4,363103,Muhammad Sarwar
VEHARI,BUREWALA,499 EB,19-Nov-16,36391320,BRIGHT FUTURE PUBLIC SCHOOL 503/EB,CHAK NO. 503/EB,CHAK NO. 503/EB BUREWALA DISTT VEHARI,N/A,,14,30.2483986,72.6201969,2008,Rural,Middle,Both,Registered,319/EDO,No,,31,Punjab Education Foundation (PEF),Urdu,10,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Rented,11,13,16,13,13,6,9,4,8,4,11,9,10,9,,,19,4,11,2,7,10,,,,,,,,,,,,,,,,,,,,,,,,,1,11,1,1,N/A,PCTB,,1,2,,7,,2,363103,Muhammad Sarwar
VEHARI,BUREWALA,499 EB,19-Nov-16,36391321,THE BEGINNERS SCHOOL SYSTEM 499 / EB,CHAK NO. 499/EB,CHAK NO. 499/EB BUREWALA DISTT ATTOCK,3004045518,1,,30.2483986,72.6201969,2001,Rural,Middle,Both,Registered,882/EDO,No,,21,Private Registered,Mixed,6,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Owned,,,12,10,2,6,4,2,6,3,5,2,2,2,3,1,2,1,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,N/A,PCTB,,,3,,2,,,363103,Muhammad Sarwar
VEHARI,MAILSI,MC MAILSI,19-Nov-16,36391322,REHAN PUBLIC GIRLS HIGH SCHOOL SYSTEM HAMNA CAMPUS MAILSI,MAILSI,NEAR GMHS MAILSI,3007725672,,14,29.8015949,72.1801563,2008,Urban,Primary,Both,Registered,313/EDO,No,,31,Punjab Education Foundation (PEF),English,12,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Rented,,,13,14,18,10,,,43,46,52,39,9,19,31,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,1,,PCTB,,,6,,5,,2,363206,Muhammad Pervez Akhtar 
MULTAN,MULTAN SADAR,MUZAFFARABAD,19-Nov-16,36191521,AL HARMAIN INTERNATIOAL SCHOOL,MUZAFFARABAD,Pul Muzaffarabad Sher Shah Road,3006345061,1,,30.1303436,71.3519689,2006,Urban,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Urdu,10,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Rented,29,30,15,30,15,19,9,10,9,10,,7,7,8,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1,(Class Nursery & Prep),Oxford,,,2,,2,,4,361102,Aftab Ahmed
VEHARI,MAILSI,MC MAILSI,19-Nov-16,36391325,REHAN PUBLIC GIRLS HIGH SCHOOL SYSTEM (HUSSAIN CAMPUS) TILLO PURA MAILSI,MAILSI,QUEID -E-AZAM ROAD MAILSI,3007725672,,10,29.8008096,72.180023,2008,Urban,Middle,Both,Registered,313/EDO,No,,31,Punjab Education Foundation (PEF),English,10,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Rented,,,,,,,50,51,,,,,23,37,,,,58,,46,,35,,,,,,,,,,,,,,,,,,,,,,,,,1,10,1,1, ,PCTB,,,,1,9,,1,363206,Muhammad Pervez Akhtar 
VEHARI,BUREWALA,MC BUREWALA,19-Nov-16,36391326,THE CAMBRIDGE SCHOOL MUJAHID COLONY,,MUJAHID COLONY TEHSIL BUREWALA DISTRICT VEHARI,3065140764,,12,30.2483986,72.6201969,2016,Urban,Middle,Both,Registered,616/EDO,No,,21,Private Registered,Mixed,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Rented,21,22,23,4,15,14,13,11,9,4,10,5,10,5,7,1,4,3,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,,PCTB,,,4,,2,,1,363104,Muhammad Waseem Shan
VEHARI,MAILSI,MC MAILSI,19-Nov-16,36391327,REHAN PUBLIC  GIRLS HIGH SCHOOL SYSTEM (AWAIS CAMPUS) MINTOO MARKEET MAILSI,MAILSI,MINTO MARKEET MAILSI,673750385,,19,29.802241,72.1782619,2002,Urban,Primary,Both,Registered,1445/EE,No,,21,Private Registered,English,9,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Owned,26,17,49,35,49,37,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2,2,,Oxford,,,10,,7,,,363206,Muhammad Pervez Akhtar 
VEHARI,MAILSI,MC MAILSI,19-Nov-16,36391329,THE LEGEND PUBLIC SCHOOL MINTOO MARKEET  MAILSI,MAILSI,MINTOO MARKEET MAILSI,3424129131,,10,29.8022327,72.1784868,2002,Urban,Primary,Both,Registered,850/EE,No,,21,Private Registered,English,8,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Owned,16,10,9,8,13,11,5,13,7,4,9,4,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,1,,Cambridge,,,3,1,3,,2,363206,Muhammad Pervez Akhtar 
MULTAN,MULTAN SADAR,NAWAB PUR,19-Nov-16,36191526,SHAHEEN  PUBLIC SCHOOL BASTI NAWAB PUR,NAWAB PUR,BASTI NAWAB PUR NEAR PULL,3017493307,1,10,30.298002,71.4678738,2000,Rural,Primary,Both,NotRegistered,,No,,22,Private Un-Registered,English,4,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Owned,8,10,2,3,2,3,6,3,1,,1,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,4-Feb,Others,APPLE,,2,,1,,,361110,Muhammad Nawaz
VEHARI,BUREWALA,499 EB,19-Nov-16,36391332,RESOURCE ACADEMIA INTERNATIONAL SCHOOL SYSTEM,CANAL ROAD,CANAL ROAD NEAR TABLEEGHI MARKAZ BUREWALA DISTT: VEHARI,"0673351333, 0673351666",1,,30.1724974,72.6971473,2014,Urban,High,Both,UnderProcess,N/A,No,,22,Private Un-Registered,English,22,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Rented,,,3,10,5,5,7,12,2,3,3,3,7,1,4,4,5,2,3,2,6,,5,,3,,,,,,,,,,,,,,,,,,,,,,3,12,3,3,N/A,Oxford,,1,,,,2,12,363103,Muhammad Sarwar
KHANEWAL,KABIRWALA,JODH PUR,19-Nov-16,36491320,ROSHAN  SCHOOL FOR GIRLS,JODH PUR,BASTI ABBAS NAGAR,3423321237,2,,30.4881082,71.9401644,2011,Rural,Primary,Girls,Registered,703,No,,31,Punjab Education Foundation (PEF),Urdu,2,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Owned,,,,20,,25,,24,,28,,15,,13,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,PCTB,,,2,,1,,1,364103,Nadeem Akhtar
MULTAN,MULTAN SADAR,MUZAFFARABAD,19-Nov-16,36191529,MEHAR ELAHI SCHOOL & ACADMIC SYSTEM,BASTI JALAL ABAD,Near Pul Muizafar Abad,3039283159,1,,30.1315966,71.355902,2013,Rural,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,7,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Owned,22,28,12,13,6,6,9,9,3,7,11,10,3,5,2,6,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,"(Class 4,5)",PCTB,,1,3,2,1,1,,361102,Aftab Ahmed
VEHARI,MAILSI,MC MAILSI,19-Nov-16,36391333,REHAN PUBLIC GIRLS MIDDLE SCHOOL MITROO ROAD MAILSI,MAILSI,MITROO ROAD MAILSI,673750660,,8,29.8022232,72.1786666,2008,Urban,Primary,Both,Registered,314/EDO,No,,21,Private Registered,English,6,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Rented,12,12,10,9,20,11,12,8,6,10,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1,,Oxford,,,8,,,,2,363206,Muhammad Pervez Akhtar 
MULTAN,MULTAN SADAR,QASBA-I,19-Nov-16,36191532,AL-REHMAN GIRLS HIGHER SECONDARY SCHOOL AYAZABAD MARAL MULTAN,QASBA I,AYYAZ ABAD QASBA MARAL,3077803316,,15,29.9898423,71.4188071,2009,Rural,High,Girls,Registered,1567,No,,21,Private Registered,English,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Owned,,15,,12,,10,,20,,15,,7,,6,,5,,5,,7,,,40,,,,55,,,,,,,,,,,,,,,,,,,,,5,2,1,8-May,PCTB,,,2,,3,,,361103,Asif Hussain
MULTAN,SHUJA ABAD,GAJJU HATTA,19-Nov-16,36191533,AL SHABIR PUBLIC SCHOOL,MIRAL WEHAN,CHAH PARMAND WALA,3014095143,1,,29.9089126,71.3327576,2015,Rural,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Urdu,3,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Owned,,,14,7,5,3,5,,2,2,,,2,2,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,PCTB,,1,,1,1,,,361206,M.Shehzad
MULTAN,MULTAN SADAR,CHAK 5/F,19-Nov-16,36191535,NFBE BASTI KUMHARA WALI,8 FAIZ,BASTI KMUHARAN WALI,3084021120,1,,29.99694369,71.46960497,2016,Rural,Middle,Both,NotRegistered,,No,,16,Non Formal Basic Education (NFBE),Urdu,2,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Owned,,,11,30,,,6,10,6,10,3,1,1,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3-Feb,PCTB,,,2,,,,,361114,Muhammad Nasrullah
MULTAN,MULTAN SADAR,QASBA-I,19-Nov-16,36191536,QUAID-E-AZAM HIGHER SECONDARY SCHOOL ,QASBA I,CHAH ANAYAT WALA QASBA MARAL,3046879060,3,,29.9848841,71.4193609,2016,Rural,HigherSecondary,Both,UnderProcess,,Yes,BISE Multan,22,Private Un-Registered,Mixed,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Rented,9,12,12,4,5,5,15,5,8,5,8,9,4,4,14,7,5,10,1,2,3,,16,,14,,2,,6,,,8,,12,,,,,,,,,,,,,12,13,3,2,,PCTB,,,,4,6,8,7,361103,Asif Hussain
MULTAN,MULTAN SADAR,QASBA-I,19-Nov-16,36191537,AL-MAHAR PUBLIC SCHOOL ,QASBA,QASBA AYAZ ABAD,3007674319,3,10,29.9858944,71.4382851,2013,Rural,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,16,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Owned,11,7,13,9,9,11,14,13,9,8,15,6,13,11,7,9,9,5,10,7,13,6,,,,,,,,,,,,,,,,,,,,,,,,,5,6,1,,,PCTB,,4,5,1,1,,,361103,Asif Hussain
VEHARI,MAILSI,SEHAR,19-Nov-16,36391335,MISALI ZIKRYA SCIENCE SECONDARY SCHOOL,138/WB,CHAK NO 138/WB,3434342259,,12,30.0285876,71.8733548,2015,Rural,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Mixed,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Rented,16,6,15,8,12,8,10,12,8,5,9,4,6,4,7,3,6,,,1,11,4,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,1,8-May,PCTB,,,3,1,3,,1,363203,Muhammad Amin
MULTAN,MULTAN SADAR,MUZAFFARABAD,19-Nov-16,36191538,UM-E-MERYUM PUBLIC SCHOOL,SHAHEEN TOWN,Sher Shah Road Multan,3336107581,,16,30.1359851,71.3640244,2013,Urban,Middle,Both,Registered,2561,No,,21,Private Registered,English,11,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Owned,12,13,14,14,10,14,10,14,8,12,6,10,3,12,2,6,3,6,3,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,2,,Oxford,,,10,,3,,1,361102,Aftab Ahmed
MULTAN,MULTAN SADAR,BASTI NOU,19-Nov-16,36191539,MARIA PUBLIC SCHOOLCHAK MAHNI,CHAK MAHNI,DOKH KHANA CHAK MULTAN,3006370713,,12,30.266045,71.4174581,2008,Rural,Middle,Both,NotRegistered,,No,,22,Private Un-Registered,Urdu,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Owned,25,23,26,29,25,14,20,13,14,7,5,11,7,1,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,1,,PCTB,,2,3,1,2,,,361101,Abdul Razzaq
MULTAN,MULTAN SADAR,QASBA-I,19-Nov-16,36191541,SIR SYED PRE CADET SCHOOL AYAZABAD MARAL MULTAN,AYAZ ABAD,P/O BOY AYAZ ABAD MARAL,3006345490,1,19,29.9916357,71.4178766,1999,Rural,Middle,Both,Registered,1730,No,,31,Punjab Education Foundation (PEF),Urdu,36,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Owned,,,44,54,58,45,71,63,86,54,76,64,65,71,54,37,49,32,47,37,43,43,,,,,,,,,,,,,,,,,,,,,,,,,12,26,2,3,,PCTB,,4,15,5,7,3,4,361103,Asif Hussain
KHANEWAL,MIAN CHANNU,ROTLA,19-Nov-16,36491322,BRAIN STANDARD ENGLISH PUBLIC SCHOOL SHER SHAH(ROTALA),TULAMBA,CHAK ROTLA,3453483692,1,,30.54173,72.34739667,2012,Rural,Middle,Both,UnderProcess,,No,,22,Private Un-Registered,Mixed,6,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Rented,,,26,16,24,1,22,8,15,2,3,1,4,,3,2,3,2,4,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,7 & 8,Others,MERRY GOLD,,4,1,1,,1,364311,Muhammad Ijaz
